filename,width,height,class,xmin,ymin,xmax,ymax
105.avi_frame65000.jpeg,800,450,Truck,66,26,214,83
105.avi_frame65000.jpeg,800,450,SharedTaxi,46,75,137,126
105.avi_frame65000.jpeg,800,450,SUV,0,73,42,119
105.avi_frame65000.jpeg,800,450,Private,174,112,260,161
10.MP4_frame4989346.jpeg,1280,720,Bus,962,202,1020,246
10.MP4_frame4989346.jpeg,1280,720,Bus,278,203,547,282
18.avi_frame120000.jpeg,800,450,Truck,213,115,259,169
18.avi_frame120000.jpeg,800,450,Private,692,178,758,220
18.avi_frame120000.jpeg,800,450,Private,240,152,288,189
18.avi_frame120000.jpeg,800,450,Private,218,146,257,180
29.avi_frame45000.jpeg,800,450,Minivan,42,203,250,302
29.avi_frame45000.jpeg,800,450,SharedTaxi,43,249,335,422
29.avi_frame45000.jpeg,800,450,Private,374,183,495,238
29.avi_frame45000.jpeg,800,450,Private,629,180,724,218
33.avi_frame20000.jpeg,800,450,SharedTaxi,89,187,132,226
3.MP4_frame970724.jpeg,1280,720,Bus,1160,164,1280,225
3.MP4_frame970724.jpeg,1280,720,Bus,851,114,980,186
3.MP4_frame970724.jpeg,1280,720,Transit,728,114,858,197
3.MP4_frame970724.jpeg,1280,720,Truck,0,210,441,596
50.avi_frame45000.jpeg,800,450,Private,332,233,418,281
50.avi_frame45000.jpeg,800,450,Private,465,262,565,325
50.avi_frame45000.jpeg,800,450,Private,121,251,198,314
36.avi_frame175000.jpeg,800,450,SharedTaxi,329,303,524,449
5.MP4_frame3653166.jpeg,1280,720,SUV,855,140,923,188
5.MP4_frame3653166.jpeg,1280,720,Commercial,1040,146,1084,182
5.MP4_frame3653166.jpeg,1280,720,Bus,1209,201,1280,329
4.MP4_frame589068.jpeg,1280,720,Transit,257,108,380,191
4.MP4_frame589068.jpeg,1280,720,Truck,1063,183,1280,426
4.MP4_frame589068.jpeg,1280,720,Private,455,416,957,713
4.MP4_frame589068.jpeg,1280,720,Private,984,169,1042,211
4.MP4_frame589068.jpeg,1280,720,Taxi,203,182,411,280
4.MP4_frame589068.jpeg,1280,720,Private,0,190,165,287
4.MP4_frame589068.jpeg,1280,720,Private,825,138,896,173
4.MP4_frame589068.jpeg,1280,720,Pickup,917,145,975,182
116.avi_frame140000.jpeg,800,450,Taxi,88,55,159,83
116.avi_frame140000.jpeg,800,450,SharedTaxi,569,188,772,295
116.avi_frame140000.jpeg,800,450,Transit,198,87,370,170
34.avi_frame121000.jpeg,800,450,Transit,172,189,285,284
73.avi_frame300210.jpeg,800,450,SharedTaxi,97,207,165,267
43.avi_frame190000.jpeg,800,450,Truck,405,178,622,365
4.MP4_frame2839024.jpeg,1280,720,Truck,274,85,417,198
4.MP4_frame2839024.jpeg,1280,720,Bus,796,108,951,182
4.MP4_frame2839024.jpeg,1280,720,SmallTruck,1197,183,1238,225
4.MP4_frame2839024.jpeg,1280,720,Transit,1225,194,1267,243
4.MP4_frame2839024.jpeg,1280,720,Commercial,0,328,254,607
6.MP4_frame3056222.jpeg,1280,720,Commercial,1135,179,1192,238
6.MP4_frame3056222.jpeg,1280,720,Private,299,112,388,149
6.MP4_frame3056222.jpeg,1280,720,Private,1161,274,1260,365
6.MP4_frame3056222.jpeg,1280,720,Private,77,120,136,158
6.MP4_frame3056222.jpeg,1280,720,Private,142,116,209,152
6.MP4_frame3056222.jpeg,1280,720,Private,106,135,173,169
2.MP4_frame3485326.jpeg,1280,720,Bus,1193,225,1280,356
2.MP4_frame3485326.jpeg,1280,720,Bus,1096,218,1176,337
2.MP4_frame3485326.jpeg,1280,720,Bus,886,189,982,287
2.MP4_frame3485326.jpeg,1280,720,Bus,380,212,850,373
2.MP4_frame3485326.jpeg,1280,720,Transit,159,225,330,334
2.MP4_frame3485326.jpeg,1280,720,Bus,89,190,217,258
2.MP4_frame3485326.jpeg,1280,720,Truck,530,155,722,237
2.MP4_frame3485326.jpeg,1280,720,Commercial,78,226,147,286
85.avi_frame85000.jpeg,800,450,Bus,534,67,606,106
85.avi_frame85000.jpeg,800,450,Taxi,89,55,157,84
85.avi_frame85000.jpeg,800,450,SharedTaxi,183,155,381,286
85.avi_frame85000.jpeg,800,450,SharedTaxi,29,119,184,211
4.MP4_frame994068.jpeg,1280,720,Truck,49,88,178,153
4.MP4_frame994068.jpeg,1280,720,Bus,0,97,334,274
4.MP4_frame994068.jpeg,1280,720,Bus,715,102,906,197
4.MP4_frame994068.jpeg,1280,720,Bus,1109,163,1210,249
4.MP4_frame994068.jpeg,1280,720,Bus,1209,188,1276,255
6.MP4_frame2211222.jpeg,1280,720,Transit,789,147,913,220
6.MP4_frame2211222.jpeg,1280,720,Bus,1231,178,1280,225
21.avi_frame240000.jpeg,800,450,Taxi,253,172,318,232
21.avi_frame240000.jpeg,800,450,Truck,232,111,288,165
45.avi_frame180000.jpeg,800,450,Commercial,236,206,339,322
45.avi_frame180000.jpeg,800,450,SharedTaxi,135,224,211,309
45.avi_frame180000.jpeg,800,450,SharedTaxi,111,206,174,252
45.avi_frame180000.jpeg,800,450,Truck,0,244,170,358
56.avi_frame300000.jpeg,800,450,Truck,86,156,209,278
56.avi_frame300000.jpeg,800,450,SharedTaxi,24,352,393,449
111.avi_frame260000.jpeg,800,450,SharedTaxi,64,91,171,153
111.avi_frame260000.jpeg,800,450,Commercial,262,152,585,370
21.avi_frame150000.jpeg,800,450,Transit,88,142,269,265
21.avi_frame150000.jpeg,800,450,SharedTaxi,352,141,418,180
21.avi_frame150000.jpeg,800,450,Truck,236,107,290,163
60.avi_frame60000.jpeg,800,450,Commercial,292,211,394,272
60.avi_frame60000.jpeg,800,450,SharedTaxi,88,199,139,251
3.MP4_frame1035724.jpeg,1280,720,Bus,40,97,186,175
3.MP4_frame1035724.jpeg,1280,720,Pickup,516,108,622,158
3.MP4_frame1035724.jpeg,1280,720,Motorcycle,425,140,490,203
3.MP4_frame1035724.jpeg,1280,720,Pickup,1029,161,1083,206
3.MP4_frame1035724.jpeg,1280,720,SUV,337,126,422,182
2.MP4_frame3040326.jpeg,1280,720,Transit,763,190,819,237
2.MP4_frame3040326.jpeg,1280,720,Transit,646,212,861,327
2.MP4_frame3040326.jpeg,1280,720,Bus,87,209,400,382
2.MP4_frame3040326.jpeg,1280,720,Bus,23,210,77,252
2.MP4_frame3040326.jpeg,1280,720,Transit,358,230,478,357
8.MP4_frame4806083.jpeg,1280,720,Truck,873,188,970,276
24.avi_frame280000.jpeg,800,450,SharedTaxi,220,142,274,187
124.avi_frame65000.jpeg,800,450,Private,273,60,325,85
124.avi_frame65000.jpeg,800,450,SUV,197,55,257,83
124.avi_frame65000.jpeg,800,450,Taxi,110,54,173,82
124.avi_frame65000.jpeg,800,450,Private,46,94,129,142
124.avi_frame65000.jpeg,800,450,Private,440,166,579,226
124.avi_frame65000.jpeg,800,450,Private,634,216,743,283
124.avi_frame65000.jpeg,800,450,SUV,655,242,800,345
124.avi_frame65000.jpeg,800,450,SUV,454,191,648,290
124.avi_frame65000.jpeg,800,450,Private,317,165,460,236
124.avi_frame65000.jpeg,800,450,Minivan,306,127,426,186
124.avi_frame65000.jpeg,800,450,Private,197,126,322,197
124.avi_frame65000.jpeg,800,450,SUV,219,115,302,147
124.avi_frame65000.jpeg,800,450,Private,127,112,232,167
124.avi_frame65000.jpeg,800,450,Private,124,98,198,135
124.avi_frame65000.jpeg,800,450,SUV,0,120,127,206
124.avi_frame65000.jpeg,800,450,Private,380,69,425,99
124.avi_frame65000.jpeg,800,450,Private,495,66,528,85
124.avi_frame65000.jpeg,800,450,Private,400,61,444,84
8.MP4_frame2215949.jpeg,1280,720,Truck,270,197,710,548
8.MP4_frame2215949.jpeg,1280,720,Minivan,725,223,823,281
8.MP4_frame2215949.jpeg,1280,720,Private,700,280,835,426
10.MP4_frame4609346.jpeg,1280,720,Bus,180,218,462,400
15.avi_frame135000.jpeg,800,450,Truck,211,110,260,156
15.avi_frame135000.jpeg,800,450,Truck,276,121,347,192
15.avi_frame135000.jpeg,800,450,Truck,1,118,487,422
30.avi_frame115000.jpeg,800,450,SharedTaxi,69,349,427,448
86.avi_frame220000.jpeg,800,450,Truck,322,41,394,83
86.avi_frame220000.jpeg,800,450,Private,196,68,257,98
71.avi_frame140000.jpeg,800,450,Private,0,297,181,401
58.avi_frame287962.jpeg,800,450,Jeep,241,226,354,303
58.avi_frame287962.jpeg,800,450,Truck,1,220,255,449
99.avi_frame58789.jpeg,800,450,Truck,294,139,798,449
99.avi_frame58789.jpeg,800,450,SharedTaxi,0,113,140,208
99.avi_frame58789.jpeg,800,450,Jeep,139,110,261,176
99.avi_frame58789.jpeg,800,450,SharedTaxi,191,102,293,163
60.avi_frame185000.jpeg,800,450,SmallTruck,90,192,174,265
7.MP4_frame3974263.jpeg,1280,720,SmallTruck,159,240,269,350
7.MP4_frame3974263.jpeg,1280,720,SUV,674,221,768,279
7.MP4_frame3974263.jpeg,1280,720,Transit,1055,193,1092,227
6.MP4_frame2551222.jpeg,1280,720,Motorcycle,330,235,486,375
6.MP4_frame2551222.jpeg,1280,720,Transit,1113,175,1177,240
6.MP4_frame2551222.jpeg,1280,720,Bus,1148,163,1209,231
6.MP4_frame2551222.jpeg,1280,720,Pickup,743,132,848,187
6.MP4_frame2551222.jpeg,1280,720,Truck,1185,203,1269,289
41.avi_frame145000.jpeg,800,450,Truck,410,224,706,368
41.avi_frame145000.jpeg,800,450,Private,132,218,189,265
124.avi_frame260000.jpeg,800,450,Pickup,336,54,385,81
124.avi_frame260000.jpeg,800,450,Private,476,66,512,86
124.avi_frame260000.jpeg,800,450,SUV,271,58,325,84
124.avi_frame260000.jpeg,800,450,Minivan,193,51,259,84
124.avi_frame260000.jpeg,800,450,SUV,125,52,190,83
124.avi_frame260000.jpeg,800,450,Truck,0,41,155,204
124.avi_frame260000.jpeg,800,450,Private,419,215,647,382
124.avi_frame260000.jpeg,800,450,Transit,126,110,395,290
25.avi_frame90000.jpeg,800,450,Transit,395,141,563,213
25.avi_frame90000.jpeg,800,450,Pickup,296,138,353,198
25.avi_frame90000.jpeg,800,450,Truck,0,180,352,447
25.avi_frame90000.jpeg,800,450,Private,338,181,458,239
25.avi_frame90000.jpeg,800,450,Private,244,159,299,200
69.avi_frame205000.jpeg,800,450,Jeep,218,221,312,290
69.avi_frame205000.jpeg,800,450,Taxi,184,210,238,244
69.avi_frame205000.jpeg,800,450,Taxi,92,198,129,234
69.avi_frame205000.jpeg,800,450,Pickup,507,276,593,363
8.MP4_frame3206083.jpeg,1280,720,Transit,243,216,293,269
8.MP4_frame3206083.jpeg,1280,720,Bus,1000,428,1279,717
8.MP4_frame3206083.jpeg,1280,720,Bus,1047,195,1095,233
8.MP4_frame3481083.jpeg,1280,720,Taxi,880,295,1009,385
51.avi_frame287000.jpeg,800,450,SmallTruck,87,173,183,274
51.avi_frame287000.jpeg,800,450,SharedTaxi,6,348,378,449
83.avi_frame145000.jpeg,800,450,Truck,83,30,173,83
83.avi_frame145000.jpeg,800,450,SUV,237,56,294,85
115.avi_frame30000.jpeg,800,450,Truck,0,10,44,76
110.avi_frame73749.jpeg,800,450,Truck,496,58,558,99
110.avi_frame73749.jpeg,800,450,SmallTruck,393,149,638,275
110.avi_frame73749.jpeg,800,450,Taxi,125,99,200,135
110.avi_frame73749.jpeg,800,450,SUV,173,65,236,98
110.avi_frame73749.jpeg,800,450,Private,653,222,800,313
110.avi_frame73749.jpeg,800,450,Private,252,147,374,211
110.avi_frame73749.jpeg,800,450,Private,138,123,234,173
110.avi_frame73749.jpeg,800,450,Private,133,174,308,269
110.avi_frame73749.jpeg,800,450,Private,428,74,469,97
110.avi_frame73749.jpeg,800,450,Private,67,105,159,149
12.avi_frame146000.jpeg,800,450,Private,461,210,572,282
12.avi_frame146000.jpeg,800,450,Private,27,192,187,291
32.avi_frame160000.jpeg,800,450,Truck,293,185,447,281
32.avi_frame160000.jpeg,800,450,Truck,95,154,177,246
32.avi_frame160000.jpeg,800,450,SharedTaxi,492,276,594,376
116.avi_frame90000.jpeg,800,450,Truck,327,38,449,88
116.avi_frame90000.jpeg,800,450,Transit,93,39,193,83
116.avi_frame90000.jpeg,800,450,Bus,44,82,502,346
2.MP4_frame3665326.jpeg,1280,720,Truck,106,205,342,379
2.MP4_frame3665326.jpeg,1280,720,SUV,491,218,612,276
2.MP4_frame3665326.jpeg,1280,720,Transit,783,180,850,234
2.MP4_frame3665326.jpeg,1280,720,Bus,867,171,945,225
112.avi_frame125000.jpeg,800,450,Truck,106,55,329,162
112.avi_frame125000.jpeg,800,450,Truck,520,60,581,101
112.avi_frame125000.jpeg,800,450,Minivan,227,139,359,202
69.avi_frame190000.jpeg,800,450,Truck,221,172,465,287
69.avi_frame190000.jpeg,800,450,SharedTaxi,421,287,581,413
69.avi_frame190000.jpeg,800,450,Jeep,218,218,313,292
69.avi_frame190000.jpeg,800,450,SharedTaxi,100,197,150,242
69.avi_frame190000.jpeg,800,450,Pickup,124,222,199,282
5.MP4_frame155000.jpeg,1280,720,Motorcycle,924,143,964,179
5.MP4_frame155000.jpeg,1280,720,Bus,1113,157,1212,206
5.MP4_frame155000.jpeg,1280,720,Minivan,731,136,827,190
89.avi_frame230000.jpeg,800,450,Truck,309,40,403,88
89.avi_frame230000.jpeg,800,450,Minivan,546,281,798,448
89.avi_frame230000.jpeg,800,450,Bus,53,74,537,344
8.MP4_frame1510949.jpeg,1280,720,Bus,259,249,749,446
59.avi_frame240000.jpeg,800,450,SmallTruck,262,204,372,268
59.avi_frame240000.jpeg,800,450,Commercial,648,313,779,449
59.avi_frame240000.jpeg,800,450,SharedTaxi,102,206,163,266
123.avi_frame100000.jpeg,800,450,SmallTruck,243,46,329,96
123.avi_frame100000.jpeg,800,450,Private,438,81,482,104
123.avi_frame100000.jpeg,800,450,Private,494,78,531,99
123.avi_frame100000.jpeg,800,450,SharedTaxi,170,101,282,161
123.avi_frame100000.jpeg,800,450,Private,138,178,303,275
123.avi_frame100000.jpeg,800,450,Minivan,531,218,720,309
123.avi_frame100000.jpeg,800,450,Private,368,176,502,252
123.avi_frame100000.jpeg,800,450,SUV,224,133,358,205
123.avi_frame100000.jpeg,800,450,Private,62,55,131,83
123.avi_frame100000.jpeg,800,450,Private,121,92,191,132
123.avi_frame100000.jpeg,800,450,Private,52,92,145,147
123.avi_frame100000.jpeg,800,450,Private,117,119,227,169
123.avi_frame100000.jpeg,800,450,Private,535,74,567,92
123.avi_frame100000.jpeg,800,450,Private,140,56,198,84
47.avi_frame105000.jpeg,800,450,SmallTruck,124,206,214,300
47.avi_frame105000.jpeg,800,450,Jeep,226,224,324,295
47.avi_frame105000.jpeg,800,450,Private,0,274,141,373
83.avi_frame290000.jpeg,800,450,SUV,52,94,132,141
83.avi_frame290000.jpeg,800,450,Truck,616,134,800,319
83.avi_frame290000.jpeg,800,450,Transit,250,132,572,353
83.avi_frame290000.jpeg,800,450,Private,120,98,196,139
83.avi_frame290000.jpeg,800,450,Private,370,72,416,99
83.avi_frame290000.jpeg,800,450,Private,460,77,498,99
81.avi_frame100000.jpeg,800,450,Truck,334,41,404,82
81.avi_frame100000.jpeg,800,450,Pickup,494,268,798,448
81.avi_frame100000.jpeg,800,450,Truck,532,57,582,90
7.MP4_frame3644263.jpeg,1280,720,Pickup,660,228,776,280
7.MP4_frame3644263.jpeg,1280,720,Transit,1001,195,1038,231
2.MP4_frame3610326.jpeg,1280,720,Transit,1103,293,1280,458
8.MP4_frame1505949.jpeg,1280,720,Bus,165,236,361,375
8.MP4_frame1505949.jpeg,1280,720,Taxi,343,275,463,356
18.avi_frame65000.jpeg,800,450,SmallTruck,360,127,446,185
18.avi_frame65000.jpeg,800,450,Truck,273,108,347,166
18.avi_frame65000.jpeg,800,450,Taxi,217,140,252,170
18.avi_frame65000.jpeg,800,450,SUV,275,156,341,203
47.avi_frame250000.jpeg,800,450,Truck,480,198,758,350
4.MP4_frame2634024.jpeg,1280,720,Truck,961,125,1037,184
4.MP4_frame2634024.jpeg,1280,720,Truck,97,89,224,161
4.MP4_frame2634024.jpeg,1280,720,Private,706,126,789,166
4.MP4_frame2634024.jpeg,1280,720,Private,156,177,318,265
4.MP4_frame2634024.jpeg,1280,720,Private,146,131,221,170
9.MP4_frame265000.jpeg,1280,720,Truck,727,194,1167,434
9.MP4_frame265000.jpeg,1280,720,Truck,200,212,443,397
54.avi_frame275000.jpeg,800,450,SharedTaxi,96,195,149,244
12.avi_frame16000.jpeg,800,450,SharedTaxi,223,132,257,173
12.avi_frame16000.jpeg,800,450,SharedTaxi,236,142,288,191
15.avi_frame125000.jpeg,800,450,SharedTaxi,325,213,509,331
15.avi_frame125000.jpeg,800,450,Truck,206,106,281,185
15.avi_frame125000.jpeg,800,450,Truck,266,113,354,192
5.MP4_frame4043166.jpeg,1280,720,Bus,0,173,468,605
5.MP4_frame4043166.jpeg,1280,720,Bus,1163,163,1213,218
5.MP4_frame4043166.jpeg,1280,720,Transit,1160,190,1243,286
10.MP4_frame4834346.jpeg,1280,720,Bus,670,225,1052,446
112.avi_frame60000.jpeg,800,450,Truck,100,55,293,154
112.avi_frame60000.jpeg,800,450,Truck,425,51,499,99
112.avi_frame60000.jpeg,800,450,Truck,111,32,248,77
112.avi_frame60000.jpeg,800,450,Truck,283,81,540,227
112.avi_frame60000.jpeg,800,450,Truck,527,128,800,325
108.avi_frame165000.jpeg,800,450,SharedTaxi,307,197,568,379
2.MP4_frame3295326.jpeg,1280,720,Taxi,201,286,374,383
2.MP4_frame3295326.jpeg,1280,720,Bus,0,215,131,320
2.MP4_frame3295326.jpeg,1280,720,Bus,1241,199,1280,239
2.MP4_frame3295326.jpeg,1280,720,SUV,767,213,833,257
6.MP4_frame2301222.jpeg,1280,720,Bus,1015,133,1081,186
6.MP4_frame2301222.jpeg,1280,720,Minivan,760,331,1131,636
6.MP4_frame2301222.jpeg,1280,720,Bus,327,96,651,175
6.MP4_frame2301222.jpeg,1280,720,Truck,0,126,900,602
6.MP4_frame2301222.jpeg,1280,720,Bus,10,102,216,172
6.MP4_frame2301222.jpeg,1280,720,Taxi,1097,244,1195,312
15.avi_frame274130.jpeg,800,450,Truck,759,140,800,207
15.avi_frame274130.jpeg,800,450,Jeep,42,199,224,305
48.avi_frame10000.jpeg,800,450,Truck,86,163,153,253
6.MP4_frame2096222.jpeg,1280,720,Commercial,20,117,77,154
6.MP4_frame2096222.jpeg,1280,720,Transit,102,113,181,170
6.MP4_frame2096222.jpeg,1280,720,Motorcycle,908,242,998,341
6.MP4_frame2096222.jpeg,1280,720,Truck,596,87,779,163
6.MP4_frame2096222.jpeg,1280,720,Taxi,1090,286,1233,406
6.MP4_frame2096222.jpeg,1280,720,Transit,916,134,1001,195
55.avi_frame25000.jpeg,800,450,SharedTaxi,92,198,141,249
55.avi_frame25000.jpeg,800,450,SharedTaxi,279,314,540,447
100.avi_frame210000.jpeg,800,450,Truck,191,27,271,79
100.avi_frame210000.jpeg,800,450,Truck,54,18,191,84
100.avi_frame210000.jpeg,800,450,Truck,554,56,603,90
1.MP4_frame3470938.jpeg,1280,720,Truck,1058,184,1101,240
1.MP4_frame3470938.jpeg,1280,720,Transit,1092,200,1133,247
1.MP4_frame3470938.jpeg,1280,720,Truck,1146,249,1226,335
1.MP4_frame3470938.jpeg,1280,720,SUV,263,225,356,279
1.MP4_frame3470938.jpeg,1280,720,Transit,83,233,271,366
1.MP4_frame3470938.jpeg,1280,720,Truck,894,171,950,233
1.MP4_frame3470938.jpeg,1280,720,Motorcycle,884,232,917,290
67.avi_frame190000.jpeg,800,450,Transit,102,185,200,285
67.avi_frame190000.jpeg,800,450,SUV,323,261,443,352
67.avi_frame190000.jpeg,800,450,Pickup,194,234,318,371
1.MP4_frame2650938.jpeg,1280,720,Transit,113,207,198,262
1.MP4_frame2650938.jpeg,1280,720,Transit,184,202,273,264
1.MP4_frame2650938.jpeg,1280,720,Minivan,540,228,675,298
1.MP4_frame2650938.jpeg,1280,720,Taxi,951,310,1101,429
1.MP4_frame2650938.jpeg,1280,720,Truck,769,179,870,257
1.MP4_frame2650938.jpeg,1280,720,Bus,1121,185,1157,234
1.MP4_frame2650938.jpeg,1280,720,Taxi,1161,242,1211,289
1.MP4_frame2650938.jpeg,1280,720,Taxi,308,277,464,361
1.MP4_frame2650938.jpeg,1280,720,Pickup,259,238,389,305
1.MP4_frame2650938.jpeg,1280,720,Private,227,292,394,395
1.MP4_frame2650938.jpeg,1280,720,Private,74,274,152,337
1.MP4_frame2650938.jpeg,1280,720,Private,816,229,883,280
1.MP4_frame2650938.jpeg,1280,720,Private,857,219,905,263
1.MP4_frame2650938.jpeg,1280,720,SUV,305,231,396,277
124.avi_frame40000.jpeg,800,450,Private,266,54,318,79
124.avi_frame40000.jpeg,800,450,Private,417,65,459,85
124.avi_frame40000.jpeg,800,450,Private,318,70,369,96
124.avi_frame40000.jpeg,800,450,Private,463,76,504,100
124.avi_frame40000.jpeg,800,450,SUV,195,54,255,87
124.avi_frame40000.jpeg,800,450,Taxi,110,55,177,84
124.avi_frame40000.jpeg,800,450,Private,47,97,127,142
124.avi_frame40000.jpeg,800,450,Private,125,110,231,168
124.avi_frame40000.jpeg,800,450,Private,125,101,201,136
124.avi_frame40000.jpeg,800,450,SUV,218,113,306,147
124.avi_frame40000.jpeg,800,450,Private,200,129,322,198
124.avi_frame40000.jpeg,800,450,Private,320,165,461,237
124.avi_frame40000.jpeg,800,450,Minivan,304,124,427,189
124.avi_frame40000.jpeg,800,450,Private,441,167,581,227
124.avi_frame40000.jpeg,800,450,Bus,746,78,787,102
124.avi_frame40000.jpeg,800,450,SUV,672,253,800,342
124.avi_frame40000.jpeg,800,450,SUV,456,193,650,291
124.avi_frame40000.jpeg,800,450,Private,627,217,745,285
28.avi_frame0.jpeg,800,450,Truck,228,117,302,191
6.MP4_frame2146222.jpeg,1280,720,Commercial,817,137,937,217
6.MP4_frame2146222.jpeg,1280,720,Bus,1116,162,1200,238
6.MP4_frame2146222.jpeg,1280,720,Transit,898,187,1136,335
6.MP4_frame2146222.jpeg,1280,720,Bus,220,78,409,154
56.avi_frame235000.jpeg,800,450,SUV,197,221,287,282
56.avi_frame235000.jpeg,800,450,SmallTruck,97,176,176,267
69.avi_frame10000.jpeg,800,450,SUV,304,224,383,275
69.avi_frame10000.jpeg,800,450,Truck,98,140,183,258
49.avi_frame175000.jpeg,800,450,Minivan,111,237,195,323
40.avi_frame190000.jpeg,800,450,Truck,102,176,187,259
40.avi_frame190000.jpeg,800,450,SUV,127,216,203,277
40.avi_frame190000.jpeg,800,450,Truck,0,273,347,447
66.avi_frame117800.jpeg,800,450,Pickup,0,278,85,369
66.avi_frame117800.jpeg,800,450,Private,157,222,213,267
66.avi_frame117800.jpeg,800,450,Private,215,233,307,294
66.avi_frame117800.jpeg,800,450,Private,109,235,182,296
66.avi_frame117800.jpeg,800,450,Private,98,196,139,228
29.avi_frame80000.jpeg,800,450,Minivan,0,267,274,448
29.avi_frame80000.jpeg,800,450,SharedTaxi,477,163,546,223
4.MP4_frame584068.jpeg,1280,720,Truck,34,83,140,165
4.MP4_frame584068.jpeg,1280,720,Pickup,603,319,1046,618
4.MP4_frame584068.jpeg,1280,720,Transit,1136,229,1274,390
4.MP4_frame584068.jpeg,1280,720,Bus,1211,188,1265,255
4.MP4_frame584068.jpeg,1280,720,Transit,257,105,379,191
4.MP4_frame584068.jpeg,1280,720,Bus,0,147,218,316
5.MP4_frame3828166.jpeg,1280,720,Truck,214,82,387,185
5.MP4_frame3828166.jpeg,1280,720,Truck,1205,174,1280,227
5.MP4_frame3828166.jpeg,1280,720,Bus,0,94,142,169
90.avi_frame70000.jpeg,800,450,Truck,211,68,472,203
90.avi_frame70000.jpeg,800,450,SharedTaxi,251,135,414,223
90.avi_frame70000.jpeg,800,450,SharedTaxi,148,106,269,182
90.avi_frame70000.jpeg,800,450,Private,470,272,723,433
90.avi_frame70000.jpeg,800,450,Private,451,191,612,281
90.avi_frame70000.jpeg,800,450,Private,561,199,652,273
58.avi_frame277962.jpeg,800,450,Jeep,245,226,357,305
58.avi_frame277962.jpeg,800,450,Truck,0,222,257,449
58.avi_frame277962.jpeg,800,450,Truck,727,219,791,333
62.avi_frame125000.jpeg,800,450,Truck,167,163,310,361
62.avi_frame125000.jpeg,800,450,SharedTaxi,105,199,167,256
62.avi_frame125000.jpeg,800,450,SharedTaxi,85,187,130,227
105.avi_frame25000.jpeg,800,450,Truck,72,25,217,84
105.avi_frame25000.jpeg,800,450,Transit,500,62,546,90
105.avi_frame25000.jpeg,800,450,SUV,130,110,248,173
105.avi_frame25000.jpeg,800,450,Bus,589,60,645,91
105.avi_frame25000.jpeg,800,450,SUV,126,93,219,140
8.MP4_frame2754283.jpeg,1280,720,Truck,128,225,201,316
8.MP4_frame2754283.jpeg,1280,720,SUV,984,277,1071,353
100.avi_frame55000.jpeg,800,450,SUV,149,161,333,274
82.avi_frame160000.jpeg,800,450,Commercial,53,35,141,85
82.avi_frame160000.jpeg,800,450,SUV,219,171,392,283
82.avi_frame160000.jpeg,800,450,SUV,631,313,799,449
34.avi_frame126000.jpeg,800,450,Transit,229,202,384,315
83.avi_frame285000.jpeg,800,450,SUV,49,90,135,142
83.avi_frame95000.jpeg,800,450,Truck,89,31,183,84
83.avi_frame95000.jpeg,800,450,Transit,323,51,375,80
83.avi_frame95000.jpeg,800,450,SharedTaxi,139,88,235,149
34.avi_frame26000.jpeg,800,450,SharedTaxi,127,212,205,288
63.avi_frame105000.jpeg,800,450,Commercial,274,197,374,269
